business_id,name,address,city,state,postal_code,phone_number,latitude,longitude
a2j0f0000015LFTAA2,No Frills,20895  Dalton Road,Georgina,Ontario,L0E 1R0,(905) 722-6577,44.309696072861215,-79.36338814630624
a2j0f0000015LG8AAM,Sanatan Mandir Cultural C,9333  Woodbine Avenue,Markham,Ontario,L6C 1T5,(905) 887-7777,43.87124115903068,-79.3626574142467
a2j0f0000015LGCAA2,Shabu & Congbul,10 - 390  Steeles Avenue West,Vaughan,Ontario,L4J 6X2,(905) 370-2332,43.7960155939,-79.4341343815
a2j0f0000015LGIAA2,P & F Meat Products Ltd.,10768  Woodbine Avenue,Markham,Ontario,L6C 1J5,(905) 887-1333,43.905533,-79.372825
a2j0f0000015LGJAA2,Belhaven Hall,25202  Warden Avenue,Georgina,Ontario,L0E 1R0,(906) 476-2281,44.262594956664216,-79.42926971138341
a2j0f0000015LFZAA2,Fortune Stone Restaurant,23-24 - 7010  Warden Avenue,Markham,Ontario,L3R 5Y3,(905) 475-0099,43.8200968352,-79.3253922169
a2j0f0000015LFaAAM,Misoya Sushi,1 - 5888  King Road,King,Ontario,L0G 1N0,(905) 558-1833,43.90034,-79.661173
a2j0f0000015LFcAAM,Sodexo Canada - Mackenzie Richmond Hill Hospital Central Bistro,10  Trench Street,Richmond Hill,Ontario,L4C 4Z3,(905) 883-1212,43.870377923165556,-79.45071025851342
a2j0f0000015LFdAAM,Longo's,98  Copper Creek Drive,Markham,Ontario,L6B 0P2,(905) 209-7655,43.8685764713,-79.2297083283
a2j0f0000015LGLAA2,Harvest Meats & Fine Foods,4 - 15543  Yonge Street,Aurora,Ontario,L4G 1P3,(905) 727-7711,44.0072643486,-79.468889062
a2j0f0000015LFxAAM,Nina Tropical Island Caribbean Restaurant,4 - 20  Rivermede Road,Vaughan,Ontario,L4K 3N3,(905) 669-8301,43.811940396,-79.4820941343
a2j0f0000015LFzAAM,No Frills,5731  Highway 7 West,Vaughan,Ontario,L4L 4Y9,(905) 264-3934,43.773899,-79.612248
a2j0f0000015LG0AAM,Thornhill Winery,261  Bay Thorn Drive,Markham,Ontario,L3T 3V8,(905) 764-2580,43.825363,-79.425514
a2j0f0000015LG2AAM,Fenton Discount Pharmacy,2  Fenton Road,Markham,Ontario,L3R 7B3,(905) 948-9110,43.827778224714876,-79.29252246850055
a2j0f0000015LG4AAM,Peaktop Chinese Cuisine,22-25 - 3255  Rutherford Road,Vaughan,Ontario,L4K 5Y5,(905) 738-0838,43.827981330685716,-79.54064686267195
a2j0f0000015LF5AAM,Tai Ping Hsiang BBQ,139 - 3636  Steeles Avenue East,Markham,Ontario,L3R 9Z7,(905) 947-9998,43.8189311456,-79.3309336944
a2j0f0000015LFCAA2,YMCA of Greater Toronto - Brownridge Child Care,65  Brownridge Drive,Vaughan,Ontario,L4J 7R8,(905) 660-6676,43.806431,-79.461442
a2j0f0000015LFLAA2,Starbucks Coffee Canada,3900  Highway 7 West,Vaughan,Ontario,L4L 9C3,(905) 264-2298,43.7892865988,-79.5533062354
a2j0f0000015LFhAAM,Avro Convenience,1 - 9699  Jane Street,Vaughan,Ontario,L6A 0A5,(905) 417-1098,43.8452092766,-79.535016006
a2j0f0000015LFiAAM,Esso,11200  Highway 400 S,Vaughan,Ontario,L6A 1S8,(905) 832-2248,43.853037,-79.512478
a2j0f0000015LaAAAU,Holiday Inn Express,6100  Highway 7 West,Vaughan,Ontario,L4H 0R2,(905) 851-1510,43.77352459885738,-79.62296086284692
a2j0f0000015LaFAAU,Esso / Circle K,1485  Elgin Mills Road,Richmond Hill,Ontario,L4S 1M8,(905) 508-2936,43.8977807575,-79.3964680026
a2j0f0000015LaLAAU,Dayali Beijing Roast Duck,101-103 - 20  Gibson Drive,Markham,Ontario,L3R 0M7,(905) 604-8680,43.822571,-79.330477
a2j0f0000015LZdAAM,Hampton Inn & Suites By Hilton,52  Bodrington Court,Markham,Ontario,L6G 0A9,(905) 752-5600,43.84436,-79.354176
a2j0f0000015LYzAAM,Schomberg Presbyterian Church,313  Main Street,Schomberg,Ontario,L0G 1T0,(905) 939-2277,44.003681,-79.684457
a2j0f0000015LaOAAU,Gourmet Vegetarian Restarurant,22-23 - 280  West Beaver Creek Road,Richmond Hill,Ontario,L4B 3Z1,(905) 886-0680,43.84401268974528,-79.388697890077
a2j0f0000015LaPAAU,Mandarin (The),8787  Weston Road,Vaughan,Ontario,L4L 2V5,(905) 605-5000,43.814389,-79.553364
a2j0f0000015LaRAAU,Valley View Rest Home,1345  Ravenshoe Road,East Gwillimbury,Ontario,L0G 1R0,(905) 478-2221,44.192086,-79.469721
a2j0f0000015LInAAM,Friuli Terrace,60  Friuli Court,Vaughan,Ontario,L4L 8G8,(905) 856-4922,43.765752,-79.57418
a2j0f0000015LIpAAM,Nove Ristorante,101-103A - 8383  Weston Road,Vaughan,Ontario,L4L 1A6,(905) 850-5444,43.805794,-79.551173
a2j0f0000015LKBAA2,Centered On Children Child Care Centre,1 - 8201  Weston Road,Vaughan,Ontario,L4L 0J6,(905) 856-5437,43.801102,-79.549157
a2j0f0000015LKmAAM,Tim Hortons,Bldg. D - 3650  Langstaff Road,Vaughan,Ontario,L4L 9A8,(905) 856-1903,43.80884,-79.549727
a2j0f0000015LZ5AAM,Mon Sheong Foundation,11199  Yonge Street,Richmond Hill,Ontario,L4S 1L2,(905) 883-9288,43.901345,-79.443202
a2j0f0000015LZ6AAM,George's Convenience,12 - 1470  Centre Street,Vaughan,Ontario,L4J 3N1,(905) 707-3444,43.806538,-79.473744
a2j0f0000015LITAA2,Fortinos,8585  Highway 27,Vaughan,Ontario,L4L 1A7,(905) 851-7632,43.881437,-79.647806
a2j0f0000015LIVAA2,Sanctuary Spa,57  Main Street South,Newmarket,Ontario,L3Y 3Y5,(905) 953-9772,44.05729334117687,-79.45998125724726
a2j0f0000015LIWAA2,Fishbone Bistro,6146  Main Street,Whitchurch-Stouffville,Ontario,L4A 1A5,(905) 640-0355,43.970267,-79.251337
a2j0f0000015LIaAAM,Baskin Robbins,11 C13 - 1480  Major Mackenzie Drive East,Richmond Hill,Ontario,L4S 0A1,(905) 292-9908,43.880204157,-79.3940390973
a2j0f0000015LISAA2,Chateau Le Jardin Conference & Event Venue,8440  Highway 27,Vaughan,Ontario,L4L 1A5,(905) 851-2200,43.78957552224854,-79.62669335098931
a2j0f0000015LKsAAM,Viet Kong Restaurant,15 - 9909  Markham Road,Markham,Ontario,L6E 0B7,(905) 554-0499,43.90721,-79.266705
a2j0f0000015LZ8AAM,Petro Canada,7400  Bathurst Street,Vaughan,Ontario,L4J 7M1,(905) 889-4875,43.802939433081285,-79.4489932654584
a2j0f0000015LItAAM,Barbara Caffe,1-2 - 603  Millway Avenue,Vaughan,Ontario,L4K 3V1,(905) 738-6901,43.80951284841243,-79.53009619263506
a2j0f0000015LKgAAM,Royalton Retirement Home,531  16th Avenue,Richmond Hill,Ontario,L4C 7A7,(905) 889-2540,43.85603099552645,-79.4172925760392
a2j0f0000015LKyAAM,Bakery Gateau,N1 - 7040  Yonge Street,Vaughan,Ontario,L4J 1V7,(905) 707-1691,43.799006,-79.420369
a2j0f0000015LKzAAM,Circle K,5995  Major Mackenzie Drive East,Markham,Ontario,L6E 0G1,(905) 910-2021,43.9092349343,-79.2685841364
a2j0f0000015LL0AAM,Petro Canada,21  Innovation Drive,Vaughan,Ontario,L4H 0S3,(905) 856-0662,43.7878846214,-79.6259876411
a2j0f0000015LL3AAM,Song Cooks Korean Restaurant,6 - 72  Steeles Avenue West,Vaughan,Ontario,L4J 1A1,(647) 678-8000,43.798619277571575,-79.42243798538047
a2j0f0000015LZEAA2,Mom's Kitchen,1059 - 28  South Unionville Avenue,Markham,Ontario,L3R 4P9,(905) 604-9238,43.856173,-79.303394
a2j0f0000015LZFAA2,Great Lakes Montessori,200  Racco Parkway,Vaughan,Ontario,L4J 8X9,(905) 881-4094,43.817871,-79.473558
a2j0f0000015LIxAAM,Lucky Meats Inc.,3737  Major Mackenzie Drive West,Vaughan,Ontario,L4L 1A6,(905) 832-9884,43.84475,-79.56071
a2j0f0000015LIzAAM,Giant Tiger,5872  Main Street,Whitchurch-Stouffville,Ontario,L4A 2S8,(905) 640-4706,43.968414,-79.260229
a2j0f0000015LakAAE,Victoria Education Centre,9901  Leslie Street,Richmond Hill,Ontario,L4B 3Y3,(905) 770-7888,43.878338,-79.3904
a2j0f0000015LanAAE,Petro Canada,20819  Dalton Road,Georgina,Ontario,L0E 1R0,(905) 722-9340,44.3042825523,-79.3623626881
a2j0f0000015LajAAE,Milano’s Grill,1 - 7181  Woodbine Avenue,Markham,Ontario,L3R 1A3,(905) 477-0777,43.8183009526,-79.3484651537
a2j0f0000015LL9AAM,New Leaf - Farm Residence,19601  Leslie Street,East Gwillimbury,Ontario,L0G 1V0,(905) 478-1418,44.116203,-79.442528
a2j0f0000015LLCAA2,Freshii,67 - 7600  Weston Road,Vaughan,Ontario,L4L 8B7,(905) 851-2030,43.787651,-79.547854
a2j0f0000015LYQAA2,McDonald's,1 - 1383  16th Avenue,Richmond Hill,Ontario,L4B 0E2,(905) 237-6571,43.86134271303618,-79.38973683328415
a2j0f0000015O3fAAE,Langstaff Community Centre,155  Red Maple Road,Richmond Hill,Ontario,L4B 4P9,(905) 882-4295,43.84469789785179,-79.4231723016872
a2j0f0000015LIJAA2,Ten Ren's Tea,2055 - 5000  Highway 7 East,Markham,Ontario,L3R 4M9,(905) 940-1991,43.866745,-79.288101
a2j0f0000015LKIAA2,Arzo Catering,3B - 167  Applewood Crescent,Vaughan,Ontario,L4H 4K7,(647) 525-9277,43.80754,-79.534063
a2j0f0000015LKMAA2,Kuo Hua Trading Company Ltd.,270  Ferrier Street,Markham,Ontario,L3R 2Z5,(905) 940-9331,43.8219609959,-79.3323713828
a2j0f0000015LKNAA2,Swiss Chalet,5070  Highway 7 East,Markham,Ontario,L3P 2B9,(905) 305-1809,43.8667208392,-79.28808737
a2j0f0000015LKPAA2,Compass Group Canada - SCIEX,71  Four Valley Drive,Vaughan,Ontario,L4K 4C8,(905) 982-2459,43.814556,-79.543355
a2j0f0000015LYmAAM,Subway,H3A - 9350  Yonge Street,Richmond Hill,Ontario,L4C 5G2,(905) 237-1661,43.875159,-79.438105
a2j0f0000015LZhAAM,Inspire Restaurant,1 - 144  Main Street Markham North,Markham,Ontario,L3P 5T3,(905) 554-2889,43.87902947618248,-79.26181598703693
a2j0f0000015LKcAAM,Yogurty's Froyo,8020  Bathurst Street,Vaughan,Ontario,L4J 7W5,(905) 709-3444,43.816095,-79.451719
a2j0f0000015LIQAA2,Congee Wong,25-29 - 1  Spadina Road,Richmond Hill,Ontario,L4B 3M2,(905) 883-1668,43.861327025833525,-79.3955477600258
a2j0f0000015M6WAAU,Chartwell - Aurora Long Term Care Residence,32  Mill Street,Aurora,Ontario,L4G 2R9,(905) 727-1939,43.997701,-79.471629
a2j0f0000015LJ4AAM,Quesada Burritos & Tacos,9 - 6150  Highway 7 West,Vaughan,Ontario,L4H 0R6,(905) 856-9590,43.772241,-79.625523
a2j0f0000015LJ6AAM,"Me, my Chef and I",12 - 7685  Jane Street,Vaughan,Ontario,L4K 1A8,(905) 669-5970,43.7926945093,-79.5232936018
a2j0f0000015LJeAAM,Shoppers Drug Mart,1 - 5762  Highway 7 East,Markham,Ontario,L3P 1A8,(905) 294-2800,43.872225239897695,-79.26671799832077
a2j0f0000015LJfAAM,New Oriental Recipes,36 - 3255  Highway 7 East,Markham,Ontario,L3R 3P9,(905) 604-3880,43.84963406712088,-79.34754834328686
a2j0f0000015LKRAA2,Pho Real Ristorante,29 - 8099  Weston Road,Vaughan,Ontario,L4L 0C1,(905) 851-8989,43.798134,-79.549313
a2j0f0000015LKSAA2,Eat With Fun Roast,A1 - 8392  Kennedy Road,Markham,Ontario,L3R 0W4,(905) 305-9139,43.8612476848,-79.3038893354
a2j0f0000015LKVAA2,Howie T's Burger Bar -North,C3 - 7000  Bathurst Street,Vaughan,Ontario,L4J 7L1,(905) 597-1606,43.793612,-79.446099
a2j0f0000015LLPAA2,Host (The),1 - 10  East Wilmot Street,Richmond Hill,Ontario,L4B 1G9,(905) 882-4678,43.853399,-79.383606
a2j0f0000015LLRAA2,Pars Grill,A2 - 975  Major Mackenzie Drive West,Vaughan,Ontario,L6A 4P8,(905) 553-3353,43.8642037281348,-79.46959169430794
a2j0f0000015LZIAA2,Halibut House Fish & Chips,27A - 3  Wootten Way North,Markham,Ontario,L3P 2Y2,(905) 201-0777,43.87861355279768,-79.24281857858588
a2j0f0000015LZKAA2,Atscott Pre-School Academy,16 - 16945  Leslie Street,Newmarket,Ontario,L3Y 9A2,(905) 953-5437,44.054115,-79.428966
a2j0f0000015LKKAA2,Tom's Restaurant,10 - 226  Esna Park Drive,Markham,Ontario,L3R 1H3,(905) 943-9585,43.8248712862,-79.3362178323
a2j0f0000015LYRAA2,Cardinal Golf and Country - Kettle Creek,17700  Jane Street,King,Ontario,L4G 0A1,(905) 841-1980,44.038861,-79.571575
a2j0f0000015LZSAA2,Jelly Bean Daycare,1160  Clarence Road,Vaughan,Ontario,L4H 2V3,(905) 856-3737,43.813527,-79.606299
a2j0f0000015LZVAA2,Ziz Greek Kitchen,1 - 7780  Woodbine Avenue,Markham,Ontario,L3R 2N7,(905) 604-5506,43.83246702265311,-79.35448133841234
a2j0f0000015LKZAA2,Grackle Coffee Company,208  Main Street,King,Ontario,L0G 1T0,(905) 590-0069,44.001073,-79.683284
a2j0f0000015LKaAAM,Artsy Baker,5 - 255  Industrial Parkway,Aurora,Ontario,L4G 3Y5,(905) 503-5333,43.999441,-79.458666
a2j0f0000015LKfAAM,McDonald's,23550  Woodbine Avenue,Georgina,Ontario,L4P 3E9,(905) 476-0593,44.2167428952,-79.443800064
a2j0f0000015LKhAAM,Topper's Pizza,C6 - 17480  Yonge Street,Newmarket,Ontario,L3Y 7R5,(905) 895-0767,44.0537477195,-79.481454848
a2j0f0000015LYWAA2,Revera - Glynnwood,7700  Bayview Avenue,Markham,Ontario,L3T 5W1,(905) 881-9475,43.81862,-79.401188
a2j0f0000015LJnAAM,Venetian Banquet & Hospitality Centre,219  Romina Drive,Vaughan,Ontario,L4K 4V3,(905) 660-1110,43.817593,-79.53142
a2j0f0000015La1AAE,Symposium Cafe Restaurant & Lounge,B1-B2 - 13237  Yonge Street,Richmond Hill,Ontario,L4E 1B6,(905) 773-1118,43.95108243288913,-79.45484413021506
a2j0f0000015LYcAAM,Goodmark Food,176  Woodstream Boulevard,Vaughan,Ontario,L4L 7Y2,(905) 856-1125,43.7743026801,-79.6071112087
a2j0f0000015LZgAAM,Reesor's Market & Bakery,6 - 5758  Main Street,Whitchurch-Stouffville,Ontario,L4A 7X5,(905) 640-2270,43.96820033048633,-79.2640689208215
a2j0f0000015LZkAAM,Main Drug Mart,5293  Highway 7 East,Markham,Ontario,L3P 1B8,(905) 471-7978,43.86695021091641,-79.28258640708223
a2j0f0000015LZlAAM,Stouffville Fruit & Vegetable,12875  Tenth Line,Whitchurch-Stouffville,Ontario,L4A 3G1,(905) 640-3912,43.99033784091063,-79.2343859171313
a2j0f0000015LadAAE,Gold Mark Chinese Cuisine,1 - 7501  Woodbine Avenue,Markham,Ontario,L3R 2W1,(905) 477-2268,43.826679,-79.350906
a2j0f0000015LaeAAE,KFC / Taco Bell,F113 - 1  Promenade Circle,Vaughan,Ontario,L4J 4P8,(905) 762-1926,43.80672269821971,-79.45223640872157
a2j0f0000015LahAAE,Thornhill Nursery School,140  Brooke Street,Vaughan,Ontario,L4J 1Y9,(905) 889-4543,43.814056,-79.427563
a2j0f0000015LaiAAE,AFC,3940  Highway 7 West,Vaughan,Ontario,L4L 9C3,(905) 851-5642,43.78901074740214,-79.55473201645862
a2j0f0000015LKDAA2,Fionn MacCool's,G - 6110  Highway 7 West,Vaughan,Ontario,L4H 0R2,(905) 264-2922,43.773226,-79.624594
a2j0f0000015LJvAAM,Subway,19101  Leslie Street,East Gwillimbury,Ontario,L0G 1V0,(905) 478-7999,44.105396853308164,-79.44116631992797
a2j0f0000015LJxAAM,MR.GREEK,1 - 9301  Bathurst Street,Richmond Hill,Ontario,L4C 9S2,(905) 883-1414,43.848789,-79.458698
a2j0f0000015LJqAAM,Simcoe Burger,3 - 25  Metro Road South,Georgina,Ontario,L4P 1V7,(416) 476-4883,44.24161527589512,-79.47474567856403
a2j0f0000015LYfAAM,Pho King Vietnamese Cuisine,110 - 3636  Steeles Avenue East,Markham,Ontario,L3R 1K9,(905) 940-6888,43.818656,-79.330451
a2j0f0000015LYgAAM,Dufferin Clark Community Centre,1441  Clark Avenue West,Vaughan,Ontario,L4J 7R4,(905) 832-8554,43.79628440854457,-79.47139524887857
a2j0f0000015LYhAAM,Kingdom Herbs,72-76 - 398  Ferrier Street,Markham,Ontario,L3R 2Z5,(905) 513-7777,43.819882,-79.331332
a2j0f0000015LZrAAM,Baycrest Circle of Care - Day Centre For Seniors,31 - 1600  Steeles Avenue West,Vaughan,Ontario,L4K 4M2,(905) 738-1128,43.78738207405069,-79.47360289858703
a2j0f0000015LJKAA2,Avenue Banquets (The),1600  Steeles Avenue West,Vaughan,Ontario,L4K 4M2,(905) 669-0777,43.7873686098,-79.4735996248
a2j0f0000015LJLAA2,Elgin Mills Funeral Centre,1591  Elgin Mills Road East,Richmond Hill,Ontario,L4S 1M9,(905) 737-1720,43.898134,-79.394877
a2j0f0000015LK2AAM,Tim Hortons,191  Davis Drive,Newmarket,Ontario,L3Y 2N5,(905) 853-0446,44.0571380402,-79.4717182909
a2j0f0000015LK3AAM,Montana's BBQ & Bar,3255  Rutherford Road,Vaughan,Ontario,L4K 5Y5,(905) 532-0641,43.828696,-79.541129
a2j0f0000015La3AAE,Canada's Wonderland - Planet Snoopy - Snoopy's Suppertime,9580  Jane Street,Vaughan,Ontario,L6A 1S6,(905) 832-7000,43.8423479191,-79.5407803574
a2j0f0000015La5AAE,Second Cup,155B - 1  Promenade Circle,Vaughan,Ontario,L4J 4P8,(905) 886-9741,43.809339,-79.452512
a2j0f0000015La7AAE,Wimpy's Diner,117 - 1520  Steeles Avenue West,Vaughan,Ontario,L4K 3B9,(905) 597-4782,43.78798,-79.471618
a2j0f0000015LacAAE,Over The Rainbow Children's Centre,2 - 285  Jevlan Drive,Vaughan,Ontario,L4L 8G6,(905) 850-3553,43.793667,-79.546455
a2j0f0000015LIdAAM,Asian Legend To Go,920  Denison Street,Markham,Ontario,L3R 3K5,(905) 513-8070,43.826791,-79.331674
a2j0f0000015LIeAAM,Tim Hortons,1 - 1  Thornhill Woods Drive,Vaughan,Ontario,L4J 8V3,(905) 763-1366,43.8267417225,-79.4638698736
a2j0f0000015LJTAA2,Island Mix Restaurant,48-49 - 3175  Rutherford Road,Vaughan,Ontario,L4K 5Y6,(905) 761-6649,43.829612,-79.53735
a2j0f0000015LJXAA2,Shoberry's Daycare,14  High Street,Georgina,Ontario,L0E 1R0,(905) 722-5693,44.29883,-79.352775
a2j0f0000015LMZAA2,Concord Confections,345  Courtland Avenue,Vaughan,Ontario,L4K 5A6,(905) 660-8989,43.81099002634952,-79.54222932656586
a2j0f0000015LMfAAM,Asian Legend,77-79 - 505  Highway 7 East,Markham,Ontario,L3T 7T1,(905) 763-8211,43.8423802989,-79.3868679963
a2j0f0000015LMoAAM,YMCA of Greater Toronto - Central Park Child Care Centre,100  Central Park Drive,Markham,Ontario,L3P 7G2,(905) 940-3274,43.880053,-79.292036
a2j0f0000015LLWAA2,Popeyes Louisiana Kitchen,7766  Martin Grove Road,Vaughan,Ontario,L4L 2C7,(905) 856-1778,43.77633565775507,-79.61060050799851
a2j0f0000015LMrAAM,Fortino's,3940  Highway 7 West,Vaughan,Ontario,L4L 1A6,(905) 851-5642,43.7889207063,-79.5555192309
a2j0f0000015LMxAAM,Phoenix Restaurant,10 - 1  Raymerville Drive,Markham,Ontario,L3P 5J5,(905) 471-6536,43.87668415813448,-79.28561993715397
a2j0f0000015LLXAA2,Safari Kid,105-107 - 9011  Leslie Street,Richmond Hill,Ontario,L4B 3B6,(905) 882-4809,43.846769,-79.382225
a2j0f0000015LLYAA2,Meron To Go,110 - 11  Disera Drive,Vaughan,Ontario,L4J 0A7,(905) 881-7575,43.811868,-79.453969
a2j0f0000015LMbAAM,Unionville Daycare Centre,4171  Highway 7 East,Markham,Ontario,L3R 1L5,(905) 477-4778,43.859433,-79.31783
a2j0f0000015LN1AAM,DNA Social Club,15474  Yonge Street,Aurora,Ontario,L4G 1P2,(905) 503-6500,44.005021452991606,-79.46931935945872
a2j0f0000015LN6AAM,Gwillimbury Hills Daycare,18907  Leslie Street,East Gwillimbury,Ontario,L0G 1V0,(905) 478-8348,44.099709,-79.440037
a2j0f0000015LN7AAM,King's Convenience,2 - 2190  King Road,King,Ontario,L7B 1L5,(905) 833-3548,43.929934,-79.522664
a2j0f0000015LLbAAM,Tim Hortons,1 - 1600  Steeles Avenue West,Vaughan,Ontario,L4K 4M2,(905) 738-1651,43.78738207405069,-79.47360289858703
a2j0f0000015LLdAAM,Play Cube (The),8 - 8000  Highway 27,Vaughan,Ontario,L4H 0A8,(905) 851-0110,43.782498,-79.625647
a2j0f0000015LLlAAM,La Stella Bakery Churrasqueira,5-6 - 270  Chancellor Drive,Vaughan,Ontario,L4L 7M1,(905) 605-5211,43.796838420313385,-79.55979882102487
a2j0f0000015LLnAAM,Bulk Barn,3 - 76  Arlington Drive,Georgina,Ontario,L4P 0A9,(905) 989-0076,44.234474532870706,-79.45079391550017
a2j0f0000015LLpAAM,Rocking Horse Day Nursery,21  Guardsman Road,Markham,Ontario,L3T 6L2,(905) 764-3933,43.824694,-79.394877
a2j0f0000015LMJAA2,Dairy Queen,9280  Keele Street,Vaughan,Ontario,L6A 1P4,(905) 303-8085,43.8371072063,-79.5088578445
a2j0f0000015LMLAA2,Canada's Wonderland - Medieval Faire - Dairy Queen,9580  Jane Street,Vaughan,Ontario,L6A 1S6,(905) 832-7000,43.841234,-79.539027
a2j0f0000015LMMAA2,Meat Merchant (The),6296  Main Street,Whitchurch-Stouffville,Ontario,L4A 1G8,(905) 642-9892,43.971633,-79.246108
a2j0f0000015LMIAA2,Canadian Tire,3200  Rutherford Road,Vaughan,Ontario,L4K 5R3,(905) 303-9148,43.8304854143,-79.5377739593
a2j0f0000015LLvAAM,Baskin Robbins,2  Allaura Boulevard,Aurora,Ontario,L4G 3S5,(905) 727-2135,43.983901,-79.462947
a2j0f0000015LM0AAM,St. Louis Bar and Grill,F - 1383  16th Avenue,Richmond Hill,Ontario,L4B 0E2,(905) 707-9464,43.86134271303618,-79.38973683328415
a2j0f0000015LMHAA2,Canada's Wonderland - KidZville - Hot Potato,9580  Jane Street,Vaughan,Ontario,L6A 1S6,(905) 832-7000,43.8423479191,-79.5407803574
a2j0f0000015LMUAA2,Shoppers Drug Mart,298  John Street,Markham,Ontario,L3T 5W4,(905) 886-3711,43.819448,-79.397763
a2j0f0000015LM3AAM,Sunnie Bakery,8-9 - 8360  Kennedy Road,Markham,Ontario,L3R 9W4,(905) 604-5337,43.85912456435506,-79.30437942448899
a2j0f0000015LM4AAM,A La Kitchen,18-19 - 11  Fairburn Drive,Markham,Ontario,L6G 0A5,(905) 946-7990,43.849249,-79.350968
a2j0f0000015LM8AAM,Ai Sushi,220 - 5990  16th Avenue,Markham,Ontario,L3P 7R2,(905) 471-9393,43.891871,-79.265729
a2j0f0000015LMBAA2,Han Oak Korean/Japanese Restaurant,15 - 1450  Clark Avenue,Vaughan,Ontario,L4J 7R5,(905) 738-8304,43.798451,-79.470957
a2j0f0000015LLkAAM,Dairy Queen,1 - 482  The Queensway,Georgina,Ontario,L4P 3C9,(905) 476-2314,44.21172,-79.465195
a2j0f0000015LM6AAM,King Valley Golf Club,15675  Dufferin Street,King,Ontario,L7B 1K5,(905) 841-9262,43.95026,-79.508773
a2j0f0000015McrAAE,Willow Greens Golf Center,1661  Metro Road North,Georgina,Ontario,L0E 1S0,(905) 722-6003,44.312970043451976,-79.41047302705039
a2j0f000001MjbQAAS,Karma's Pure Vegetarian Punjabi Cuisine,28 - 9699  Jane Street,Vaughan,Ontario,L6A 0A4,(905) 303-3964,43.84515821504647,-79.5352784676888
a2j0f0000015LNgAAM,Richland Academy,11570  Yonge Street,Richmond Hill,Ontario,L4E 3N7,(905) 224-5600,43.909389,-79.447226
a2j0f0000015LNmAAM,Indian Cuisine (The),4 - 398  Steeles Avenue West,Vaughan,Ontario,L4J 6X3,(905) 370-0880,43.7958632459,-79.4348429869
a2j0f0000015LNoAAM,East Gwillimbury Sports Complex - Canada Hall,1914B  Mount Albert Road,East Gwillimbury,Ontario,L0G 1V0,(905) 478-4282,44.106514871042755,-79.42647613153716
a2j0f0000015LNpAAM,Wesley Christian Academy,22  Heritage Road,Markham,Ontario,L3P 1M4,(905) 201-8461,43.870885,-79.281164
a2j0f0000015LNtAAM,Circle K,3010  16th Avenue,Markham,Ontario,L3R 0S3,(905) 887-9824,43.8685265503,-79.3621407938
a2j0f0000015LNuAAM,Maple Sushi,9A - 2563  Major Mackenzie  Drive West,Vaughan,Ontario,L6A 2E8,(905) 879-3888,43.852281,-79.522024
a2j0f0000015LNwAAM,Thornhill Masonic Hall Co.,30  Elgin Street,Markham,Ontario,L3T 1W4,(905) 508-7306,43.812123921770976,-79.42096844140917
a2j0f0000015LNzAAM,Upper Canada Child Care - Father Frederick McGinn Children's Centre,61  Brockdale Street,Richmond Hill,Ontario,L4E 4W2,(905) 223-4173,43.934133,-79.477343
a2j0f0000015LO0AAM,St. Justin Martyr Catholic Elementary School,140  Hollingham Road,Markham,Ontario,L3R 8K4,(905) 474-0284,43.86748746512942,-79.34366052255457
a2j0f0000015LO2AAM,Richmond Hill Deli,3-5 - 9631  Yonge Street,Richmond Hill,Ontario,L4C 0M5,(905) 884-3519,43.86273,-79.433867
a2j0f0000015LOeAAM,Market Street Bakery,2  Market Square,Georgina,Ontario,L0E 1R0,(905) 722-0123,44.304371,-79.358457
a2j0f0000015LazAAE,Alexander Muir Retirement Residence,197  Prospect Street,Newmarket,Ontario,L3Y 3T7,(905) 836-8399,44.053342,-79.453242
a2j0f0000015Lb3AAE,Dollarama,C - 1054  Centre Street,Vaughan,Ontario,L4J 3M8,(905) 695-0289,43.81011501598341,-79.46044179372761
a2j0f0000015LOAAA2,Wok Chef,3 - 1  Felcher Boulevard,Whitchurch-Stouffville,Ontario,L4A 7X4,(905) 640-5551,44.033246,-79.296346
a2j0f0000015LODAA2,Freshii,3 - 239  Earl Stewart Drive,Aurora,Ontario,L4G 3Y7,(289) 317-1133,44.01995384416231,-79.44781388900702
a2j0f0000015LOKAA2,Jugo Juice,396 - 1  Bass Pro Mills Drive,Vaughan,Ontario,L4K 5W4,(905) 761-8818,43.825548,-79.538571
a2j0f0000015LOPAA2,Nicol's Pastry Shop,1 - 8633  Weston Road,Vaughan,Ontario,L4L 9R6,(905) 264-2253,43.81235536748307,-79.55197246924435
a2j0f0000015LORAA2,Popeyes Louisiana Kitchen,104 - 5261  Highway 7 East,Markham,Ontario,L3P 1E8,(289) 554-1012,43.86688125163478,-79.28376227777335
a2j0f0000015LOUAA2,Dreams Discovery Centre,1-5 - 2701  Rutherford Road,Vaughan,Ontario,L4K 2N6,(905) 417-3962,43.832851,-79.523612
a2j0f0000015LOOAA2,MR.SUB,11-12 - 20  Staffern Drive,Vaughan,Ontario,L4K 2Z7,(905) 669-9533,43.8229826424,-79.4864454721
a2j0f0000015LOcAAM,Gallucci Winery,13204  Ninth Line,Whitchurch-Stouffville,Ontario,L4A 7X3,(905) 640-0909,43.987746,-79.259862
a2j0f0000015LOXAA2,Trillium School,4277  14th Avenue,Markham,Ontario,L3R 0J2,(905) 946-1181,43.840811,-79.313085
