date,business_id,description
20181205,a2j0f0000015MubAAE,Restaurant: Fail to cover food to prevent contamination - Corrected During Inspection
20181205,a2j0f0000015NncAAE,Restaurant: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20181205,a2j0f0000015LISAA2,Banquet Hall: Fail to ensure floors kept clean - Corrected During Inspection
20181205,a2j0f0000015Kt3AAE,Restaurant: Fail to maintain dishwasher wash water between 60°C and 71°C - Not In Compliance
20181205,a2j0f0000015Kt3AAE,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181207,a2j0f0000015Kt3AAE,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181205,a2j0f000000IAxWAAW,Snack Bar / Refreshment Stand: Fail to provide hot and cold water under pressure - Not In Compliance
20181205,a2j0f000000IAxWAAW,Snack Bar / Refreshment Stand: Fail to sanitize utensils using a chemical solution approved for intended use - Not In Compliance
20181205,a2j0f000000IAxWAAW,Snack Bar / Refreshment Stand: Fail to provide drainage rack that is corrosion resistant - Not In Compliance
20181205,a2j0f000000IAxWAAW,Snack Bar / Refreshment Stand: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20181205,a2j0f000000IAxWAAW,Snack Bar / Refreshment Stand: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181205,a2j0f0000015LDvAAM,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181205,a2j0f000000IAxWAAW,Snack Bar / Refreshment Stand: HPPA Closure Order served - Food premise maintained in manner adversely affecting sanitary operation - Not In Compliance
20181205,a2j0f0000015LDvAAM,Restaurant: Fail to sanitize utensils using a chemical solution approved for intended use - Not In Compliance
20181207,a2j0f000000IAxWAAW,Snack Bar / Refreshment Stand: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20181207,a2j0f000000IAxWAAW,Snack Bar / Refreshment Stand: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181206,a2j0f0000015LlvAAE,Bakery - Production: Fail to ensure equipment surface cleaned as necessary. - Corrected During Inspection
20181206,a2j0f0000015NlUAAU,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181206,a2j0f0000015MOYAA2,"Restaurant: Fail to sanitize kitchenware, tableware, glasses, cutlery or other similar items using a chemical solution at the minimum concentration - Corrected During Inspection"
20181206,a2j0f0000015LXRAA2,Child Care Onsite Prep: Fail to ensure floors kept clean - Not In Compliance
20181206,a2j0f0000015LXRAA2,"Child Care Onsite Prep: Fail to maintain ventilation system to ensure elimination of odours, fumes, vapours, smoke and excessive heat - Not In Compliance"
20181206,a2j0f0000015LbuAAE,Cafeteria: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181206,a2j0f0000015NlVAAU,Restaurant: Fail to provide a thermometer in hot-holding equipment - Corrected During Inspection
20181206,a2j0f0000015NlVAAU,"Restaurant: Fail to keep washroom equipped with adequate supplies (toilet paper, garbage can, soap, hand dryer or single-use towels) - Corrected During Inspection"
20181206,a2j0f0000015MDgAAM,"Restaurant: Fail to keep washroom equipped with adequate supplies (toilet paper, garbage can, soap, hand dryer or single-use towels) - Corrected During Inspection"
20181206,a2j0f0000015M2gAAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181206,a2j0f000001N8XHAA0,Food Take Out: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20181206,a2j0f000001N8XHAA0,Food Take Out: Use food equipment not of readily cleanable material. - Corrected During Inspection
20181206,a2j0f0000015L67AAE,Long Term Care Facility: Fail to ensure floors in good repair - Not In Compliance
20181206,a2j0f0000015L67AAE,Long Term Care Facility: Fail to ensure walls in good repair - Not In Compliance
20181206,a2j0f0000015Km0AAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181206,a2j0f0000015Nt3AAE,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181206,a2j0f0000015O69AAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181206,a2j0f0000015NK3AAM,Child Care Onsite Prep: Use handwashing station other than for handwashing of employees. - Corrected During Inspection
20181206,a2j0f0000015LKSAA2,Restaurant: Handwashing stations not conveniently accessible by food handlers. - Corrected During Inspection
20181206,a2j0f0000015LKSAA2,Restaurant: Improper storage of food - Corrected During Inspection
20181206,a2j0f0000015M7KAAU,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181206,a2j0f0000015M7KAAU,"Restaurant: Fail to sanitize kitchenware, tableware, glasses, cutlery or other similar items using a chemical solution at the minimum concentration - Corrected During Inspection"
20181206,a2j0f0000015LKSAA2,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20181206,a2j0f0000008M5CAAU,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181206,a2j0f000001N4bUAAS,Restaurant: Improper cooking - Corrected During Inspection
20181206,a2j0f000001N4bUAAS,Restaurant: Use handwashing station other than for handwashing of employees. - Corrected During Inspection
20181206,a2j0f000000IBtVAAW,Restaurant: Fail to ensure room kept free from materials/equipment not regularly used - Corrected During Inspection
20181206,a2j0f0000015LIWAA2,Restaurant: Fail to maintain equipment in good repair - Not In Compliance
20181206,a2j0f0000015NbLAAU,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181206,a2j0f0000015NbLAAU,Restaurant: Fail to maintain handwashing station - Not In Compliance
20181206,a2j0f0000015NbLAAU,Restaurant: Food handler fails to take reasonable precautions to ensure that food is not contaminated by hair - Corrected During Inspection
20181206,a2j0f0000015NbLAAU,Restaurant: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20181207,a2j0f0000015NbLAAU,Restaurant: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20181207,a2j0f0000015LIQAA2,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181207,a2j0f0000015LIQAA2,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20181207,a2j0f0000015LIQAA2,Restaurant: Fail to provide racks/shelves/pallets to store food that are readily cleanable and protect against contamination - Not In Compliance
20181207,a2j0f0000015LIQAA2,Restaurant: Fail to ensure floors in good repair - Not In Compliance
20181207,a2j0f0000015NyVAAU,Cafeteria: Fail to provide a thermometer in hot-holding equipment - Corrected During Inspection
20181207,a2j0f0000015Na9AAE,Child Care Onsite Prep: Fail to provide adequate protection against the entrance of insects and pests. - Not In Compliance
20181207,a2j0f0000015MNUAA2,Long Term Care Facility: Fail to ensure walls in good repair - Not In Compliance
20181207,a2j0f0000015Na9AAE,Child Care Onsite Prep: Fail to ensure floors in good repair - Not In Compliance
20181207,a2j0f0000015Na9AAE,Child Care Onsite Prep: Fail to ensure walls in good repair - Not In Compliance
20181211,a2j0f0000015Na9AAE,Child Care Onsite Prep: Fail to ensure floors in good repair - Not In Compliance
20181211,a2j0f0000015Na9AAE,Child Care Onsite Prep: Fail to ensure walls in good repair - Not In Compliance
20181207,a2j0f0000015NJGAA2,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181207,a2j0f0000015NJGAA2,Restaurant: Fail to ensure ceilings kept clean - Not In Compliance
20181207,a2j0f0000015O1PAAU,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181207,a2j0f000001N9yWAAS,"Restaurant: Fail to sanitize kitchenware, tableware, glasses, cutlery or other similar items using a chemical solution at the minimum concentration - Corrected During Inspection"
20181207,a2j0f000001N9yWAAS,Restaurant: Use utensils not in good repair. - Corrected During Inspection
20181207,a2j0f0000015L21AAE,Food Take Out: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20181207,a2j0f0000015L21AAE,Food Take Out: Fail to ensure floors kept clean - N/O
20181207,a2j0f000000IBreAAG,Food Take Out: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20181207,a2j0f0000015No8AAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181207,a2j0f0000015LSNAA2,Supermarket: Fail to display hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20181207,a2j0f000001NAFyAAO,Restaurant: Fail to provide a thermometer in refrigeration equipment - Not In Compliance
20181207,a2j0f000001NAFyAAO,Restaurant: Fail to maintain hot water sanitizer at 82°C or greater for at least 10 seconds - Not In Compliance
20181207,a2j0f0000015M9WAAU,Restaurant: Fail to clean utensils as often as necessary. - Corrected During Inspection
20181207,a2j0f0000015LSNAA2,Supermarket: Fail to ensure equipment surfaces of cleanable material - Corrected During Inspection
20181207,a2j0f0000015NhRAAU,Retirement Home: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181207,a2j0f0000015NhRAAU,Retirement Home: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20181207,a2j0f0000015LSNAA2,Supermarket: Fail to remove garbage/liquid waste when necessary to maintain sanitary condition - Corrected During Inspection
20181207,a2j0f0000015NhRAAU,Retirement Home: Fail to maintain records of pest control measures taken. - Not In Compliance
20181207,a2j0f0000015LSNAA2,Supermarket: Fail to ensure walls kept clean - Not In Compliance
20181207,a2j0f0000015M6JAAU,Snack Bar / Refreshment Stand: Fail to protect food from contamination or adulteration. - Corrected During Inspection
20181207,a2j0f0000015LplAAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181207,a2j0f0000015LplAAE,Restaurant: Fail to ensure floors in good repair - Not In Compliance
20181207,a2j0f000000jWQNAA2,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181207,a2j0f0000015N1DAAU,"Restaurant: Fail to sanitize kitchenware, tableware, glasses, cutlery or other similar items using a chemical solution at the minimum concentration - Not In Compliance"
20181204,a2j0f0000015L7kAAE,Food Take Out: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20181210,a2j0f0000003sulAAA,"Restaurant: Fail to sanitize kitchenware, tableware, glasses, cutlery or other similar items using a chemical solution at the minimum concentration - Corrected During Inspection"
20181210,a2j0f0000015LBOAA2,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181210,a2j0f0000015MdOAAU,Bakery - Production: Fail to ensure ceilings kept clean - Not In Compliance
20181210,a2j0f0000015NzmAAE,"Restaurant: Fail to keep washroom equipped with adequate supplies (toilet paper, garbage can, soap, hand dryer or single-use towels) - Corrected During Inspection"
20181210,a2j0f000001NBp2AAG,Cafeteria: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181210,a2j0f0000015NzmAAE,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20181210,a2j0f0000015NzmAAE,"Restaurant: Fail to maintain ventilation system to ensure elimination of odours, fumes, vapours, smoke and excessive heat - Not In Compliance"
20181210,a2j0f0000015NzmAAE,Restaurant:  - Not In Compliance
20181210,a2j0f0000015KsfAAE,Restaurant: Fail to ensure floors in good repair - Not In Compliance
20181210,a2j0f0000015KsfAAE,Restaurant: Fail to ensure walls kept clean - Not In Compliance
20181210,a2j0f0000015KsfAAE,Restaurant: Fail to remove garbage/liquid waste when necessary to maintain sanitary condition - Corrected During Inspection
20181210,a2j0f0000015NSuAAM,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181210,a2j0f0000015NSuAAM,Restaurant: Fail to retain records of pest control measures taken for one year. - Not In Compliance
20181210,a2j0f0000015LBhAAM,Cafeteria: Fail to ensure ceilings in good repair - Not In Compliance
20181210,a2j0f00000036BbAAI,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181210,a2j0f0000015NVTAA2,Child Care Catered: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181210,a2j0f0000015LpgAAE,Cafeteria: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181210,a2j0f0000015NdTAAU,Convenience / Variety: Fail to ensure floors kept clean - Not In Compliance
20181210,a2j0f000001NC26AAG,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20181210,a2j0f0000015NFGAA2,Restaurant: Fail to ensure room kept free from materials/equipment not regularly used - Not In Compliance
20181210,a2j0f0000015NFGAA2,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20181210,a2j0f0000015O29AAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181210,a2j0f0000015MPgAAM,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181210,a2j0f0000015MPgAAM,Restaurant: Fail to ensure equipment surface sanitized as necessary. - Corrected During Inspection
20181210,a2j0f0000015MPgAAM,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181210,a2j0f000000IBrFAAW,"Baked Goods - Retail: Fail to keep washroom equipped with adequate supplies (toilet paper, garbage can, soap, hand dryer or single-use towels) - Corrected During Inspection"
20181210,a2j0f000000IBrFAAW,Baked Goods - Retail: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181210,a2j0f0000015LWwAAM,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181210,a2j0f0000015NC0AAM,Restaurant: Use handwashing station other than for handwashing of employees. - Corrected During Inspection
20181210,a2j0f0000015LWwAAM,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20181210,a2j0f0000015LWwAAM,Restaurant: Fail to retain records of pest control measures taken for one year. - Not In Compliance
20181210,a2j0f0000015LWwAAM,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20181210,a2j0f0000015LWwAAM,Restaurant: Fail to maintain equipment in good repair - Not In Compliance
20181210,a2j0f0000015NdWAAU,Restaurant: Fail to remove garbage/liquid waste when necessary to maintain sanitary condition - Not In Compliance
20181211,a2j0f0000015NGbAAM,Restaurant: Fail to ensure equipment surface sanitized as necessary. - Corrected During Inspection
20181211,a2j0f0000015NGbAAM,"Restaurant: Fail to sanitize kitchenware, tableware, glasses, cutlery or other similar items using a chemical solution at the minimum concentration - Not In Compliance"
20181211,a2j0f0000015NGbAAM,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181211,a2j0f0000015LBaAAM,Snack Bar / Refreshment Stand: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181211,a2j0f0000015LvOAAU,Snack Bar / Refreshment Stand: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181211,a2j0f0000015MMzAAM,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181211,a2j0f0000015MMzAAM,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Corrected During Inspection
20181211,a2j0f0000015LCUAA2,Restaurant: Fail to ensure walls in good repair - Not In Compliance
20181211,a2j0f0000015LCUAA2,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181211,a2j0f0000015LoYAAU,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20181211,a2j0f0000015LoYAAU,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20181211,a2j0f0000015O4rAAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181211,a2j0f0000015NnoAAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Corrected During Inspection
20181211,a2j0f0000015NnoAAE,Restaurant: Fail to provide racks/shelves/pallets to store food that are readily cleanable and protect against contamination - Not In Compliance
20181211,a2j0f0000015NnoAAE,Restaurant: Fail to ensure floors in good repair - Not In Compliance
20181211,a2j0f0000015Mw3AAE,Food Warehouse / Depot: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20181211,a2j0f000001MShrAAG,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181211,a2j0f0000015LXzAAM,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181211,a2j0f0000015MgdAAE,Restaurant: Fail to remove garbage/liquid waste when necessary to maintain sanitary condition - Corrected During Inspection
20181211,a2j0f0000015MgdAAE,Restaurant: Fail to ensure floors kept clean - Corrected During Inspection
20181211,a2j0f0000015LXzAAM,Restaurant: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20180926,a2j0f0000015LdnAAE,Supermarket: Use equipment not free from crevices in contact with food. - Corrected During Inspection
20180926,a2j0f0000015LdnAAE,Supermarket: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20180926,a2j0f0000015LdnAAE,Supermarket: Fail to ensure ceilings in good repair - Not In Compliance
20180926,a2j0f0000015LdnAAE,Supermarket: Fail to ensure completion of food handling training by food handler or supervisor. - YES
20181211,a2j0f0000015KmdAAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181211,a2j0f0000015Nz8AAE,Restaurant: Fail to ensure facility surface sanitized as necessary. - Corrected During Inspection
20181211,a2j0f0000015Nz8AAE,Restaurant: Fail to ensure walls kept clean - Not In Compliance
20181211,a2j0f0000015Nz8AAE,Restaurant: Fail to remove garbage/liquid waste when necessary to maintain sanitary condition - Corrected During Inspection
20181211,a2j0f0000015NO5AAM,Restaurant: Fail to protect food from contamination or adulteration. - Corrected During Inspection
20181211,a2j0f0000015NO5AAM,Restaurant: Use dirty/unsuitable cloth for cleaning food-contact surface. - Corrected During Inspection
20181211,a2j0f0000015MlgAAE,Restaurant: Fail to store hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20181211,a2j0f0000015MlgAAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181211,a2j0f0000015MlgAAE,Restaurant: Fail to ensure room kept free from materials/equipment not regularly used - Not In Compliance
20181211,a2j0f0000015MlgAAE,Restaurant: Adjust or repair malfunctioning cooler - Not In Compliance
20181214,a2j0f0000015MlgAAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181211,a2j0f000000jv2qAAA,Food Take Out: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181211,a2j0f000000jv2qAAA,Food Take Out: Food handler fails to take reasonable precautions to ensure that food is not contaminated by hair - Corrected During Inspection
20181212,a2j0f0000015Nw9AAE,Restaurant: Fail to cover food to prevent contamination - Corrected During Inspection
20181212,a2j0f0000015Nw9AAE,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20181212,a2j0f0000015MCMAA2,Restaurant: Fail to ensure equipment surface cleaned as necessary. - Not In Compliance
20181212,a2j0f0000015Md8AAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181212,a2j0f0000015Md8AAE,Restaurant: Fail to use utensils to avoid hand contact with food. - Corrected During Inspection
20181212,a2j0f0000015NDqAAM,Child Care Onsite Prep: Fail to ensure room kept free from materials/equipment not regularly used - Corrected During Inspection
20181212,a2j0f0000015KqvAAE,Bakery - Production: Fail to ensure equipment surface cleaned as necessary. - Corrected During Inspection
20181212,a2j0f0000015KqvAAE,Bakery - Production: Fail to ensure room kept free from materials/equipment not regularly used - Not In Compliance
20181212,a2j0f0000015MQ9AAM,Restaurant: Use multi-service articles not of readily cleanable material. - Corrected During Inspection
20181212,a2j0f0000015KqvAAE,Bakery - Production: Fail to store hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20181213,a2j0f0000015N4PAAU,Group / Lodging Home (>9): Fail to retain records of pest control measures taken for one year. - Not In Compliance
20181213,a2j0f000000IBd3AAG,Cafeteria: Fail to ensure ceilings kept clean - Corrected During Inspection
20181213,a2j0f000000RyuVAAS,Food Plant / Production - York Region: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181213,a2j0f0000015MCPAA2,Food Take Out: Improper storage of food - Corrected During Inspection
20181213,a2j0f0000015MCPAA2,Food Take Out: Fail to display hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Not In Compliance
20181213,a2j0f0000015MCPAA2,Food Take Out: Fail to store chemicals/pesticides separate from food - Corrected During Inspection
20181213,a2j0f0000015KxvAAE,Cafeteria: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181213,a2j0f0000015KmAAAU,Restaurant: Fail to provide adequate protection against the harbouring of insects and pests. - Corrected During Inspection
20181213,a2j0f0000015KxvAAE,Cafeteria: Fail to maintain records of pest control measures taken. - Not In Compliance
20181213,a2j0f0000015KxvAAE,Cafeteria: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181213,a2j0f0000015KmAAAU,Restaurant: Fail to ensure facility surface cleaned as necessary. - Not In Compliance
20181213,a2j0f0000015Lp5AAE,Child Care Catered: Fail to ensure ceilings kept clean - Not In Compliance
20181213,a2j0f0000015LNIAA2,Butcher Shop: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20181213,a2j0f0000015MCPAA2,Food Take Out: Sanitize utensils in chlorine solution of less than 100 p.p.m. of available chlorine. - Corrected During Inspection
20181213,a2j0f0000015MCPAA2,Food Take Out: Fail to clean utensils as often as necessary. - Corrected During Inspection
20181213,a2j0f0000015NmaAAE,Banquet Hall: Fail to ensure walls in good repair - Not In Compliance
20181213,a2j0f0000015NmaAAE,Banquet Hall: Fail to ensure floors in good repair - Not In Compliance
20181213,a2j0f0000015NmaAAE,Banquet Hall: Fail to maintain hot water sanitizer at 82°C or greater for at least 10 seconds - Not In Compliance
20181214,a2j0f0000015NmaAAE,Banquet Hall: Fail to ensure walls in good repair - Not In Compliance
20181214,a2j0f0000015NmaAAE,Banquet Hall: Fail to ensure floors in good repair - Not In Compliance
20181213,a2j0f0000015LwiAAE,Restaurant: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181213,a2j0f000000jXbHAAU,Cafeteria: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181213,a2j0f0000015L2wAAE,Retirement Home: Fail to ensure walls in good repair - Not In Compliance
20181213,a2j0f0000015M7OAAU,Herbal Store: Fail to keep washroom clean and sanitary - Corrected During Inspection
20181213,a2j0f0000015LwiAAE,"Restaurant: Fail to sanitize kitchenware, tableware, glasses, cutlery or other similar items using a chemical solution at the minimum concentration - Corrected During Inspection"
20181213,a2j0f0000015LwiAAE,Restaurant: Fail to provide handwashing station with adequate supplies - Corrected During Inspection
20181213,a2j0f0000015O23AAE,Retirement Home: Fail to ensure floors in good repair - Not In Compliance
20181213,a2j0f0000015NC4AAM,Retirement Home: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181213,a2j0f0000015O6PAAU,Restaurant: Fail to provide adequate protection against the breeding of insects and pests. - Not In Compliance
20181213,a2j0f0000015NyOAAU,Restaurant: Use handwashing station other than for handwashing of employees. - Corrected During Inspection
20181213,a2j0f0000015OYBAA2,Convenience / Variety: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20181213,a2j0f0000015NyOAAU,Restaurant: Fail to maintain the premises in a clean and sanitary condition - Corrected During Inspection
20181213,a2j0f0000015O6PAAU,Restaurant: Fail to maintain the premises in a clean and sanitary condition - Not In Compliance
20181213,a2j0f0000015O6PAAU,Restaurant: Fail to ensure room kept free from materials/equipment not regularly used - Not In Compliance
20181213,a2j0f0000015O6PAAU,Restaurant: HPPA Closure Order served - Food premise maintained in manner permitting rodent/pest infestation - Not In Compliance
20181213,a2j0f0000015MNKAA2,Restaurant: Fail to ensure completion of food handling training by food handler or supervisor. - Not In Compliance
20181213,a2j0f0000015N8eAAE,Supermarket: Fail to provide handwashing station with adequate supplies - Not In Compliance
20181213,a2j0f0000010zd3AAA,Snack Bar / Refreshment Stand: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181213,a2j0f0000010zd3AAA,Snack Bar / Refreshment Stand: Fail to maintain ventilation system clean - Not In Compliance
20181213,a2j0f0000010zd3AAA,Snack Bar / Refreshment Stand: Improper storage of food - Corrected During Inspection
20181213,a2j0f000000RyN2AAK,Restaurant: Fail to store hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20181213,a2j0f000000RyN2AAK,Restaurant: Improper storage of food - Corrected During Inspection
20181213,a2j0f000000RyN2AAK,Restaurant: Fail to sanitize utensils using a chemical solution approved for intended use - Corrected During Inspection
20181213,a2j0f000001NGw5AAG,Bakery - Production: Food handler fails to take reasonable precautions to ensure that food is not contaminated by hair - Corrected During Inspection
20181213,a2j0f0000015KpYAAU,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181213,a2j0f000001NGwoAAG,Food Take Out: Use handwashing station other than for handwashing of employees. - Corrected During Inspection
20181213,a2j0f000001NGwoAAG,Food Take Out: Fail to ensure equipment surface sanitized as necessary. - Corrected During Inspection
20181213,a2j0f000001NGwoAAG,Food Take Out: Fail to maintain dishwasher wash water between 60°C and 71°C - Not In Compliance
20181213,a2j0f000001NGwoAAG,Food Take Out: Fail to maintain hot water sanitizer at 82°C or greater for at least 10 seconds - Not In Compliance
20181213,a2j0f000001NGwoAAG,Food Take Out: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181213,a2j0f000001NGwoAAG,Food Take Out: Fail to ensure floors kept clean - Not In Compliance
20181217,a2j0f000001NGwoAAG,Food Take Out: Fail to ensure presence of certified food handler or supervisor during all hours of operation - Not In Compliance
20181214,a2j0f0000015NBQAA2,Bakery - Production: Fail to provide hot and cold running water in dishwashing area - Not In Compliance
20181214,a2j0f0000015NfyAAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181214,a2j0f0000015NfyAAE,Restaurant: Fail to cover food to prevent contamination - Corrected During Inspection
20181214,a2j0f0000015MCPAA2,Food Take Out: Fail to display hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20181214,a2j0f0000015MCPAA2,Food Take Out: Adjust or repair malfunctioning cooler - Not In Compliance
20181214,a2j0f0000015NfyAAE,Restaurant: Fail to ensure floors kept clean - Not In Compliance
20181214,a2j0f0000015NfyAAE,"Restaurant: Fail to maintain ventilation system to ensure elimination of odours, fumes, vapours, smoke and excessive heat - Not In Compliance"
20181213,a2j0f0000015LcRAAU,Food Take Out: Fail to display hazardous foods at an internal temperature 4°C (40°F) and lower or 60°C (140°F) and higher - Corrected During Inspection
20181213,a2j0f0000015LcRAAU,Food Take Out: Adjust or repair malfunctioning cooler - Not In Compliance
20181214,a2j0f0000015NxeAAE,Herbal Store: Fail to ensure ceilings in good repair - Not In Compliance
20181214,a2j0f0000015LkFAAU,Caterer / Commissary: Use handwashing station other than for handwashing of employees. - Corrected During Inspection
20181214,a2j0f0000015MkBAAU,Retirement Home: Fail to ensure ceilings kept clean - Not In Compliance
20181214,a2j0f0000015N82AAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181214,a2j0f0000015NfAAAU,Retirement Home: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181214,a2j0f0000015NEMAA2,Institutional Servery: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181214,a2j0f0000015MrvAAE,Baked Goods - Retail: Fail to ensure floors in good repair - Not In Compliance
20181214,a2j0f000001NI11AAG,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181214,a2j0f0000015KmAAAU,Restaurant: Fail to ensure floors in good repair - Not In Compliance
20181214,a2j0f0000015LpaAAE,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181214,a2j0f0000015MUIAA2,Restaurant: Fail to provide a thermometer in hot-holding equipment - Not In Compliance
20181214,a2j0f0000015MUIAA2,Restaurant: Use multi-service articles not in good repair. - Not In Compliance
20181214,a2j0f0000015LAvAAM,Banquet Hall: Fail to provide dishwasher with wash/rinse water temperature thermometer - Not In Compliance
20181214,a2j0f000000jeIvAAI,Restaurant: Improper storage of food - Corrected During Inspection
